EmployeeID,BenefitID,UsageFrequency,LastUsedDate
4547,17,7,2023-08-23
375,15,2,2023-11-30
2054,5,0,2024-02-11
3091,22,0,2024-05-14
3918,3,8,2024-02-22
1692,11,0,2023-11-08
4494,30,2,2024-07-17
3421,23,0,2024-04-22
4946,5,0,2024-02-23
4334,14,5,2023-09-17
3893,20,0,2024-04-15
248,26,0,2024-05-11
4288,13,4,2023-10-09
1915,6,0,2023-11-02
2742,25,1,2024-03-27
1928,9,0,2024-07-27
209,22,3,2024-02-23
4948,25,0,2023-10-29
1639,19,2,2024-04-28
687,29,1,2024-01-11
3682,14,9,2024-05-22
73,11,0,2023-10-25
2636,14,2,2023-11-17
3881,17,4,2024-07-26
3796,16,5,2023-12-25
2821,9,0,2024-05-09
631,19,5,2023-10-29
227,8,7,2023-10-17
4317,9,0,2024-03-30
1483,16,0,2024-01-18
3297,24,7,2024-06-06
3731,24,0,2024-03-21
489,23,0,2024-07-02
1207,16,0,2024-02-12
615,27,2,2024-02-27
3040,21,8,2023-11-04
3490,20,0,2024-03-17
4029,4,2,2024-08-02
469,25,1,2024-01-31
4450,12,0,2023-08-13
2198,27,3,2024-02-08
4728,18,0,2024-06-03
3071,6,9,2024-05-22
3481,19,0,2024-05-28
4789,28,6,2024-03-21
1534,1,8,2023-11-09
3386,19,6,2024-05-26
114,4,10,2023-11-08
2181,6,5,2024-05-25
2201,16,7,2024-06-02
497,14,3,2024-07-04
586,15,2,2024-05-24
159,30,0,2024-07-14
659,13,9,2023-12-13
3651,29,6,2024-01-10
2806,22,0,2023-09-03
270,10,4,2023-10-27
1710,6,2,2024-03-17
3759,6,0,2024-07-13
2291,13,4,2023-12-21
927,28,6,2023-08-31
1310,19,0,2023-08-23
3634,14,10,2023-08-21
4549,1,3,2024-07-17
4611,2,5,2023-09-26
2664,9,0,2024-05-15
2866,20,5,2024-05-04
4506,11,0,2024-04-26
4945,8,5,2024-07-06
1843,5,2,2024-01-18
1295,25,3,2024-03-28
4432,28,0,2024-07-25
4691,4,7,2024-05-27
1821,12,4,2023-12-15
2446,25,3,2024-02-27
3517,2,0,2023-12-07
3527,23,2,2024-03-10
3237,21,1,2024-03-25
1407,15,8,2024-02-21
4530,21,1,2024-05-17
1683,19,3,2024-04-13
4804,12,0,2024-02-15
5,17,8,2023-08-30
3563,10,7,2024-04-12
3430,24,3,2024-07-20
2977,25,2,2023-09-15
178,6,0,2024-07-15
84,22,5,2024-05-01
847,19,10,2024-05-28
1408,20,0,2023-11-09
1526,25,0,2024-06-10
3043,25,7,2024-07-20
2452,29,7,2024-02-25
267,9,0,2024-06-29
4690,30,0,2023-11-27
1845,6,8,2024-01-12
2855,7,0,2024-05-09
1420,1,10,2024-03-28
2005,12,0,2024-02-06
1262,26,1,2023-11-24
2715,12,7,2023-08-24
487,4,4,2023-12-22
1854,11,0,2023-10-24
274,8,7,2024-03-30
4759,17,7,2023-10-30
4590,10,5,2023-08-16
1706,20,0,2024-04-12
2012,7,8,2024-05-05
2413,28,0,2023-08-11
1338,19,2,2024-03-29
60,26,3,2024-07-01
2842,19,5,2024-05-02
4411,21,0,2024-07-17
1035,27,10,2024-07-27
2208,25,0,2024-07-28
1325,29,4,2023-12-08
3640,25,1,2024-01-23
4903,13,1,2023-11-25
4925,20,0,2023-09-09
463,4,0,2023-08-19
4067,13,0,2024-01-13
3942,15,1,2023-12-30
3045,9,0,2024-07-11
122,13,0,2023-12-22
2198,21,0,2024-08-03
1665,29,2,2024-01-11
802,19,0,2024-02-10
3241,15,0,2023-11-07
1877,4,3,2023-08-13
1902,24,2,2024-01-11
3470,28,9,2023-08-19
3879,11,0,2024-07-01
4168,21,9,2023-09-09
2064,13,0,2023-10-08
1163,23,0,2024-05-27
3488,4,2,2024-01-12
1873,1,0,2023-11-29
4859,6,4,2023-12-18
4367,29,0,2024-06-24
1126,9,0,2023-08-11
1362,23,0,2023-09-14
2899,23,0,2024-05-20
2719,12,0,2024-05-19
771,9,0,2023-11-26
1144,4,4,2024-07-29
861,10,0,2023-10-19
405,17,7,2023-11-06
3975,30,4,2024-04-19
1145,9,2,2024-03-01
1040,12,5,2024-02-19
2059,28,0,2023-11-02
766,17,3,2023-08-15
2084,21,6,2023-11-07
2633,23,9,2023-12-23
897,19,0,2024-06-05
61,10,6,2024-06-09
3958,16,0,2023-08-21
4037,21,2,2024-01-21
4707,7,10,2024-01-15
1921,25,0,2023-09-17
4830,18,2,2023-09-16
781,12,8,2023-09-11
469,6,1,2023-11-05
4448,22,1,2023-10-06
3550,9,0,2023-11-28
4258,11,4,2023-11-02
2944,24,3,2024-01-18
1574,27,5,2023-11-05
1408,25,1,2023-08-10
3582,23,6,2023-12-18
1106,13,6,2024-07-08
148,24,3,2023-12-26
3260,16,0,2024-05-24
4789,25,0,2024-04-30
2500,30,0,2024-07-17
2613,24,1,2024-02-27
4798,13,0,2024-05-25
1303,6,0,2023-11-23
2871,1,5,2024-02-26
4369,6,1,2023-10-29
3324,6,5,2024-06-15
2457,15,0,2024-02-14
3369,7,4,2024-02-26
2064,29,0,2024-02-28
105,3,7,2023-09-16
1389,26,0,2023-12-05
2241,3,1,2023-10-12
4698,6,4,2024-02-17
111,20,5,2023-12-27
3421,13,0,2024-02-03
3633,2,0,2023-12-03
3265,1,0,2024-04-01
2808,27,7,2024-01-26
4758,12,2,2024-06-07
1517,3,3,2023-10-07
2336,21,0,2023-12-19
1898,20,0,2024-05-08
692,19,0,2023-08-24
3038,25,0,2024-05-08
1456,5,0,2023-12-25
3799,3,0,2024-02-28
4849,8,2,2023-10-11
48,23,0,2024-05-18
175,30,3,2023-12-25
3780,16,4,2024-05-04
2625,13,0,2023-11-02
909,30,5,2024-06-25
3425,27,7,2024-01-29
3884,14,8,2024-06-30
3203,10,0,2024-04-20
4307,23,9,2023-08-18
85,1,4,2024-01-28
1870,15,0,2024-07-03
2224,14,0,2024-05-08
3487,22,0,2024-08-04
1827,22,0,2024-05-01
1624,26,2,2024-02-17
102,21,9,2023-12-27
2122,10,5,2024-06-08
3566,10,0,2023-10-11
1639,23,0,2024-06-12
2859,9,8,2024-01-04
2357,4,9,2024-04-29
1611,15,0,2023-10-17
3850,22,8,2023-10-28
4288,12,3,2024-03-04
3443,29,9,2023-12-03
260,14,8,2024-02-23
1708,26,0,2023-12-08
2395,6,4,2023-09-18
369,27,0,2024-01-16
3511,26,0,2024-03-21
2686,28,1,2023-10-12
4192,18,2,2023-10-03
709,27,7,2023-08-08
4626,7,0,2023-09-16
1498,2,8,2024-06-25
2352,18,0,2023-08-09
2521,9,6,2024-07-18
638,25,3,2023-10-21
1795,9,1,2023-09-10
2747,26,0,2023-12-06
3185,19,0,2024-03-21
4672,25,10,2023-09-17
1356,12,8,2024-02-02
4392,12,5,2024-05-21
3101,27,5,2024-02-13
3425,18,3,2024-06-21
2301,23,2,2024-04-26
1621,17,2,2024-07-09
2181,3,4,2024-03-15
27,20,1,2024-07-31
4104,28,1,2024-06-03
2564,16,5,2023-09-24
2195,6,0,2024-03-16
2282,8,1,2023-10-13
4834,20,0,2024-04-07
267,19,6,2024-02-23
3908,18,0,2023-09-30
3501,2,1,2023-09-09
3364,24,0,2023-10-25
1820,15,3,2023-11-27
4281,9,0,2023-09-18
3745,2,2,2024-06-18
3074,3,3,2024-06-08
3698,27,4,2024-06-03
2879,29,2,2024-03-23
3393,28,2,2024-03-21
3177,25,0,2023-09-28
4534,30,6,2023-09-13
551,12,4,2024-03-05
714,17,1,2023-09-04
4240,24,4,2024-02-27
275,2,0,2024-04-06
3895,30,5,2023-10-05
4726,27,0,2023-11-09
4236,10,1,2024-03-18
3723,21,7,2024-06-02
4605,13,0,2024-07-11
1935,12,2,2024-01-28
3510,2,1,2024-04-25
300,8,5,2023-11-17
3639,9,9,2024-04-10
4851,17,0,2024-07-09
222,13,3,2023-12-21
3605,22,0,2024-04-25
3315,16,5,2024-01-16
986,18,9,2023-09-28
1500,24,0,2024-01-24
3362,29,8,2023-11-02
4708,21,0,2024-07-24
666,20,0,2023-10-09
4194,15,3,2023-09-24
4154,14,1,2024-07-22
4116,25,1,2024-01-22
4898,26,7,2024-01-12
3173,16,5,2023-08-29
4692,14,0,2023-10-14
1386,23,3,2024-04-30
4127,25,3,2024-07-15
3276,1,5,2023-08-06
2580,26,10,2024-05-16
2644,28,0,2023-10-21
2480,19,0,2024-02-25
967,23,2,2023-09-19
2150,21,7,2023-11-16
3462,25,5,2023-12-14
637,18,8,2024-04-01
3628,1,2,2024-07-15
1688,6,7,2024-02-15
572,13,6,2023-11-05
4734,30,10,2023-08-28
122,16,0,2024-02-14
4754,19,0,2024-02-08
4170,27,4,2023-11-21
4642,27,3,2023-11-06
1309,16,0,2024-07-26
1261,14,5,2024-06-11
1672,25,6,2023-11-06
3799,3,2,2024-01-15
50,18,2,2023-09-04
2523,20,0,2023-12-16
3320,19,1,2024-05-11
248,7,5,2024-02-22
4845,18,5,2024-06-17
1921,29,0,2024-04-01
1945,11,1,2024-07-28
4928,23,0,2024-06-23
2313,12,6,2024-05-08
3429,15,0,2023-10-27
3117,20,0,2023-11-29
2786,27,3,2024-02-02
1556,1,1,2024-02-29
4975,17,0,2024-05-12
2225,8,3,2024-04-06
4200,24,6,2024-06-14
2010,26,0,2024-06-15
1202,26,8,2024-01-13
618,15,5,2024-04-26
915,14,2,2023-12-19
46,13,4,2023-11-09
2221,22,0,2024-02-08
934,11,8,2024-02-02
4323,19,8,2023-12-14
425,4,1,2024-06-14
2070,29,6,2024-07-10
1163,29,7,2023-11-11
4187,3,1,2023-09-17
1637,15,6,2024-06-14
938,16,0,2024-04-03
4908,5,2,2023-09-13
2445,2,2,2023-12-29
393,7,0,2024-01-20
4419,2,3,2024-01-16
538,15,0,2024-07-28
1231,17,0,2023-08-08
3397,18,0,2023-08-31
2425,27,1,2023-09-13
4314,11,5,2023-10-27
248,22,7,2024-01-25
3750,5,3,2023-10-01
4747,11,9,2024-07-17
1507,21,4,2023-11-15
2258,3,0,2023-12-27
4423,1,2,2024-06-10
4853,22,0,2023-12-22
4914,29,8,2024-06-30
903,6,6,2024-01-07
3328,13,0,2023-09-25
4567,2,3,2023-09-05
138,8,4,2023-10-28
3738,2,4,2023-10-13
1436,30,2,2024-06-10
2168,9,0,2024-05-29
2672,26,4,2024-06-25
1507,21,0,2024-01-16
4276,22,7,2023-11-04
3970,29,0,2023-12-21
1464,1,5,2024-01-07
2419,26,4,2024-04-23
1169,10,0,2024-04-12
3064,7,2,2024-06-30
153,19,0,2024-03-20
1280,8,2,2024-04-12
2037,1,0,2023-09-17
2182,19,2,2023-11-28
482,8,4,2024-06-21
3678,1,0,2024-02-14
2406,8,1,2023-08-30
1090,28,6,2024-03-28
2526,2,1,2024-05-29
1822,23,6,2023-11-17
2096,17,5,2024-05-04
4365,27,2,2024-05-09
3009,25,9,2024-02-22
134,8,8,2024-01-07
2229,27,8,2024-05-12
4179,18,0,2024-02-28
2886,28,5,2024-05-05
3701,16,0,2024-07-15
3027,9,9,2024-05-22
3278,14,0,2024-07-20
1619,5,0,2023-12-01
315,13,2,2024-05-05
3798,20,6,2023-08-25
4334,14,0,2023-12-14
604,5,1,2023-12-01
2543,19,7,2023-08-18
1427,5,5,2024-06-01
2102,6,4,2024-04-07
3170,6,0,2024-02-06
3365,19,4,2024-02-01
91,13,2,2024-04-09
596,15,9,2023-08-15
4663,19,2,2024-07-21
1550,29,1,2024-02-22
5000,19,9,2024-01-24
4922,22,7,2024-07-14
4817,30,5,2024-06-20
4491,8,0,2023-10-12
4529,24,3,2024-05-11
3276,18,3,2024-03-03
4059,15,4,2023-09-14
3049,30,6,2023-09-01
102,10,0,2024-05-17
2088,17,0,2023-08-26
4287,28,6,2023-12-25
4981,27,0,2024-06-09
2682,7,4,2023-10-07
1554,25,4,2024-01-16
1268,5,2,2024-05-22
241,1,8,2023-11-09
2373,10,0,2024-05-07
3821,30,2,2024-01-14
552,26,1,2024-07-13
1859,28,0,2023-10-14
2329,24,9,2023-08-12
580,7,1,2024-05-22
137,7,3,2024-01-09
4710,16,1,2023-11-25
4453,16,0,2023-10-05
4846,20,3,2024-05-16
2681,27,5,2024-03-31
2435,6,5,2024-04-16
1110,10,9,2024-03-11
2700,20,10,2024-02-25
1240,2,3,2024-05-14
1914,11,7,2023-09-22
254,19,9,2023-09-12
3495,14,4,2024-07-29
839,20,9,2023-11-02
4577,29,4,2023-12-08
1025,30,9,2024-04-28
4467,30,10,2023-10-08
279,21,10,2024-04-25
3032,13,3,2024-02-04
36,3,2,2024-03-29
2986,8,4,2024-06-11
23,15,4,2023-12-30
3351,4,9,2023-09-25
3528,19,1,2023-12-08
3935,5,5,2024-04-10
2379,28,7,2024-03-14
2537,8,6,2024-06-06
2518,16,0,2024-05-10
1339,11,0,2024-07-18
595,22,0,2023-12-11
2587,28,2,2024-08-03
105,2,3,2023-08-28
4063,7,4,2024-03-04
601,16,10,2023-08-23
2865,2,0,2024-01-29
706,25,4,2023-08-30
1470,2,0,2024-02-03
2733,27,4,2023-10-03
4783,20,5,2024-01-30
4840,7,3,2024-01-01
1585,7,2,2023-08-12
1556,10,5,2023-11-08
2408,28,10,2024-02-18
2254,28,2,2024-06-09
4506,20,0,2023-11-22
2220,16,2,2024-02-10
3637,24,10,2024-04-04
3408,28,0,2023-10-06
1848,11,10,2023-12-25
43,23,7,2024-03-21
3388,11,0,2024-03-31
4984,3,6,2023-10-01
280,30,5,2024-02-23
2927,3,3,2023-09-12
1958,22,0,2024-01-23
4410,19,1,2024-02-01
2196,12,2,2023-11-01
2096,2,4,2023-09-01
602,18,6,2023-09-09
4169,1,1,2024-05-31
4462,24,0,2024-01-14
782,11,8,2024-04-09
3702,9,0,2024-07-23
3215,22,1,2024-01-17
4934,22,0,2023-10-30
3264,2,4,2023-12-15
3874,1,0,2024-02-27
93,19,0,2024-05-07
104,23,1,2024-07-04
2554,4,3,2024-02-18
151,25,0,2023-10-05
4473,5,0,2024-01-10
4421,1,5,2024-06-04
4822,13,2,2023-11-25
1314,25,9,2023-09-28
327,8,3,2023-12-25
4457,18,2,2023-08-18
2284,21,10,2024-02-21
173,22,2,2024-07-15
4428,1,0,2024-06-25
2636,6,4,2024-02-22
2769,3,10,2024-02-20
3131,10,5,2024-06-25
4918,7,8,2024-03-07
1940,11,5,2024-02-01
1083,7,0,2024-01-13
1556,20,10,2023-09-28
2458,9,7,2024-02-03
4122,30,3,2024-02-01
438,25,6,2023-08-21
3539,16,0,2023-12-27
4958,18,3,2024-04-21
349,20,0,2024-05-05
963,20,5,2023-10-15
760,18,7,2024-01-19
2312,28,0,2023-12-03
753,7,5,2024-06-17
1190,26,2,2023-08-29
822,4,1,2024-04-23
2259,18,1,2023-08-28
386,11,0,2023-10-20
3272,8,0,2023-10-10
978,4,4,2023-11-10
3304,2,1,2024-05-03
3726,26,5,2024-05-09
1302,5,0,2023-09-24
1851,20,9,2024-07-21
58,16,3,2023-12-12
2234,12,5,2024-06-07
2428,16,5,2024-07-21
465,28,3,2023-12-16
1128,30,4,2023-09-25
1612,3,2,2024-06-03
521,10,2,2024-01-17
602,27,4,2024-07-03
2777,24,0,2024-02-29
2231,14,8,2024-05-26
3981,26,2,2024-04-20
3344,5,8,2024-01-01
1473,8,1,2024-06-08
4721,13,9,2023-10-31
2977,8,10,2024-05-05
1130,24,2,2024-05-27
4380,10,0,2024-07-11
3064,16,7,2023-12-16
3674,1,0,2024-03-27
3181,17,2,2023-09-24
2709,30,7,2023-10-07
3223,8,0,2023-12-30
3243,8,2,2024-05-13
69,12,0,2023-11-30
4350,29,4,2024-02-26
3514,9,7,2024-07-13
4465,19,0,2023-11-23
1773,19,0,2023-09-30
969,6,0,2024-05-03
1944,21,0,2024-06-19
2989,5,0,2023-09-04
2149,11,0,2024-03-16
1639,25,9,2024-05-10
3040,19,2,2024-03-11
4895,12,0,2024-05-23
919,19,4,2024-05-11
1530,13,0,2023-08-12
4370,14,0,2024-03-14
3797,12,9,2024-05-02
4039,30,1,2023-12-07
2636,9,7,2024-05-27
4838,5,0,2024-06-12
2342,24,3,2023-08-20
4956,10,5,2023-12-18
2699,8,3,2024-06-17
1019,18,0,2023-10-24
4597,4,5,2023-09-05
4877,13,1,2024-04-05
2871,17,0,2024-06-30
2319,25,1,2024-04-19
3328,6,8,2024-07-07
4892,26,5,2024-04-02
1224,4,3,2024-05-11
4056,2,1,2024-07-27
3338,13,0,2024-02-17
3346,4,7,2024-06-20
1144,10,3,2024-02-25
250,15,0,2024-04-05
3678,28,4,2024-02-18
3454,29,9,2024-03-23
132,5,0,2024-04-09
516,12,3,2024-03-16
223,3,1,2024-06-01
1631,22,0,2023-12-09
3615,8,5,2024-01-15
739,14,3,2023-11-15
770,11,2,2023-11-11
2842,17,2,2023-10-25
507,12,0,2024-01-15
2095,10,0,2024-07-05
2010,19,1,2024-05-09
3624,19,0,2024-04-24
3076,9,5,2023-08-19
2994,7,0,2023-10-06
2621,23,9,2023-09-06
3831,19,0,2023-09-10
3771,4,4,2024-02-23
655,25,4,2023-12-01
4299,21,4,2023-10-14
3260,14,10,2024-04-07
2461,28,5,2023-12-29
4758,7,2,2024-02-05
3182,29,0,2024-05-08
1926,7,8,2023-10-12
4975,16,0,2024-06-06
4584,15,2,2023-09-30
57,12,5,2024-05-06
403,25,0,2024-06-25
1990,24,5,2024-07-03
3884,26,5,2024-06-17
4441,9,0,2024-05-13
49,26,4,2024-05-01
4618,6,0,2024-06-07
4944,12,2,2023-12-30
1982,7,0,2023-08-29
1177,23,5,2024-07-22
3925,7,6,2024-06-27
1092,7,3,2024-05-26
3317,10,0,2023-08-26
1525,28,3,2024-03-08
1093,11,0,2024-01-23
1343,27,2,2024-03-23
3770,13,4,2024-07-01
4864,21,0,2024-04-30
1355,15,2,2023-12-31
1940,20,9,2024-04-20
1307,8,5,2024-06-25
2771,21,0,2023-11-07
1120,8,5,2023-08-20
178,19,0,2023-10-26
2,3,2,2023-12-02
1548,8,5,2024-01-12
1436,17,0,2023-12-10
1133,7,10,2023-09-16
4053,22,0,2024-07-15
4842,17,0,2023-09-28
4982,1,6,2023-10-25
3959,11,7,2023-08-24
689,11,7,2023-11-30
2803,5,8,2023-12-19
472,30,9,2024-03-04
2651,14,3,2023-08-16
4992,20,0,2024-04-01
4515,8,0,2024-01-19
31,23,7,2024-03-14
2330,8,0,2024-05-28
1268,6,6,2024-02-18
3544,21,5,2023-09-13
1234,30,0,2024-05-15
3682,15,2,2024-05-16
1670,3,2,2023-08-14
4148,23,10,2023-09-11
3264,13,9,2024-06-20
3917,1,9,2023-09-27
3629,1,0,2024-05-22
2962,2,0,2023-09-15
284,11,4,2023-09-17
1389,20,3,2024-06-23
2493,5,4,2024-06-04
695,24,7,2023-11-07
3875,26,5,2024-03-13
440,5,8,2024-07-08
2214,1,5,2024-04-29
3559,16,6,2023-11-07
3006,17,0,2024-07-28
3715,14,0,2023-08-05
4663,30,0,2023-11-23
3521,27,0,2023-09-01
328,8,5,2023-08-17
1564,26,3,2023-11-23
2924,21,7,2024-02-24
3306,29,10,2023-11-08
2150,14,5,2024-04-16
2317,19,2,2024-02-27
2581,20,3,2024-06-02
4803,7,0,2024-07-28
1783,19,5,2024-01-20
4676,22,3,2024-06-04
4705,27,3,2024-02-01
2276,27,10,2024-03-14
634,9,4,2023-09-04
4146,14,0,2024-02-07
2581,27,1,2023-12-20
2311,20,5,2024-07-17
1701,5,7,2024-03-16
3576,10,0,2024-01-27
1080,24,0,2024-05-02
4838,9,8,2023-11-20
831,5,0,2024-02-23
4490,19,5,2023-11-28
4372,26,4,2023-11-24
855,11,4,2024-02-28
4608,30,1,2024-07-23
2061,1,0,2024-05-17
600,6,5,2024-06-03
3580,24,5,2024-02-14
1339,5,9,2024-03-10
4847,17,5,2024-05-27
2492,16,1,2024-03-11
1324,11,2,2024-03-11
3778,24,3,2024-02-04
4028,3,7,2024-01-24
4106,17,0,2024-05-16
1055,7,2,2024-06-16
4474,21,3,2023-12-13
2702,22,3,2024-01-14
2377,3,2,2024-07-15
406,13,5,2024-05-25
1638,23,5,2024-03-02
4715,21,1,2024-05-01
2507,15,5,2024-03-28
4711,20,3,2024-06-07
2221,13,0,2024-07-09
2659,17,2,2024-02-13
3636,20,0,2023-11-19
3169,7,8,2024-03-09
4437,8,10,2024-04-09
3644,5,0,2024-05-27
978,2,7,2023-10-16
487,19,8,2023-12-20
3418,3,2,2024-07-26
1085,1,0,2024-07-21
2644,12,8,2023-09-23
3684,22,3,2024-02-08
2276,11,3,2024-03-18
4283,13,1,2023-10-15
2937,29,3,2023-12-10
819,6,0,2024-01-11
3531,9,0,2023-09-22
429,13,3,2023-09-23
2766,17,6,2024-05-25
3400,26,3,2024-04-19
1088,10,5,2024-05-18
2928,3,2,2024-06-07
2891,9,1,2024-01-03
1261,6,8,2023-12-02
2479,9,0,2024-02-04
4197,19,4,2024-08-04
2426,1,0,2023-08-31
1653,7,3,2023-08-16
4378,14,0,2024-07-07
1912,27,1,2024-02-22
3850,28,0,2024-03-23
521,15,0,2024-02-10
2009,14,0,2023-11-01
2444,26,9,2024-05-27
1261,30,0,2024-05-09
3369,2,0,2024-06-23
2727,24,0,2023-09-29
4381,8,0,2023-12-27
4987,25,8,2023-08-21
567,7,0,2024-07-05
4739,1,4,2024-06-22
3550,21,0,2024-06-16
4976,16,4,2023-11-17
4718,29,3,2024-02-29
2235,11,10,2023-08-29
4549,9,0,2024-06-21
2971,13,4,2024-01-09
4315,1,1,2023-11-08
347,15,0,2023-08-20
3094,25,5,2024-06-16
2451,17,10,2023-10-13
117,19,1,2023-12-30
1825,19,0,2024-03-18
155,29,1,2024-01-10
4494,2,0,2023-12-01
3541,1,0,2023-11-10
2056,9,0,2024-01-24
363,26,0,2023-11-24
738,12,9,2024-04-04
4920,25,0,2024-07-18
4265,9,4,2023-08-16
144,15,0,2024-07-12
2558,5,0,2024-01-21
790,19,5,2024-07-26
3767,16,0,2023-11-29
3579,15,1,2023-09-23
2993,4,4,2023-11-17
547,17,8,2024-04-24
2190,30,5,2024-03-10
1303,7,0,2024-07-26
4277,25,5,2024-03-30
4968,11,6,2024-03-09
4260,28,2,2024-01-20
4214,26,9,2024-02-22
869,19,2,2023-09-19
2005,21,6,2023-08-19
1379,29,2,2024-05-22
2954,24,3,2024-03-26
2294,6,2,2024-05-15
3937,10,9,2023-11-30
1719,4,7,2023-09-26
3633,7,5,2024-06-24
3146,13,0,2024-04-27
4837,7,4,2023-11-06
709,12,0,2023-11-01
4339,30,8,2023-09-28
740,15,3,2024-01-22
1226,10,6,2023-12-20
3126,27,1,2023-08-24
2785,19,1,2024-05-20
4496,19,7,2023-08-10
3444,30,0,2024-07-21
1094,15,5,2023-11-15
1803,21,2,2023-12-15
3689,20,3,2023-10-24
4746,1,10,2024-07-03
1403,8,2,2024-02-20
4696,2,0,2023-10-21
3510,11,7,2023-10-19
4442,21,4,2024-04-27
456,22,8,2024-07-02
2299,26,2,2024-02-07
3659,19,1,2024-05-10
2126,3,4,2023-08-23
3647,14,3,2024-06-22
2572,7,4,2024-05-24
635,27,8,2023-12-28
4462,18,4,2024-08-04
326,27,2,2023-09-13
1722,15,3,2023-09-23
2890,19,0,2024-04-23
4048,20,0,2023-10-17
4760,10,1,2024-02-15
4986,25,5,2024-04-25
3200,6,2,2023-11-05
4506,7,3,2024-02-05
4510,17,2,2023-09-26
1683,17,0,2023-09-28
1275,1,5,2023-12-09
3266,3,0,2024-03-31
4864,13,5,2024-05-09
1478,4,9,2023-11-02
4937,1,4,2024-05-22
2734,24,0,2023-09-03
4480,4,0,2023-11-26
4646,21,6,2024-06-21
4285,21,2,2024-07-15
806,17,6,2023-12-09
218,21,7,2024-07-17
58,30,2,2023-08-16
4883,2,8,2024-06-19
386,15,4,2024-01-02
1798,16,6,2024-07-12
4830,18,0,2024-05-16
4533,20,8,2023-08-25
1835,9,9,2023-08-18
4190,22,9,2024-07-03
3578,22,1,2024-05-25
3721,30,0,2024-04-08
2591,2,2,2024-02-21
2687,15,3,2023-08-09
3390,28,3,2024-03-15
1846,7,1,2024-04-09
3655,1,6,2023-09-10
3623,8,5,2024-06-14
1400,27,6,2024-02-21
1787,4,1,2023-09-03
2788,21,0,2024-02-13
2608,15,5,2023-10-24
269,12,0,2024-02-17
767,17,3,2024-02-22
4944,22,8,2023-12-29
1824,17,0,2024-07-17
2296,9,0,2024-01-14
3012,17,3,2024-02-27
858,3,1,2023-08-16
2528,29,3,2024-05-20
422,21,9,2023-08-25
839,25,0,2024-06-18
1859,21,6,2024-07-24
404,7,2,2023-09-05
3637,4,1,2024-06-19
3224,27,9,2024-06-20
4374,20,0,2023-08-18
307,19,4,2023-12-05
3690,20,2,2023-11-22
438,28,8,2024-03-10
1902,21,10,2023-10-18
2188,12,2,2024-04-12
2392,9,2,2024-07-17
3876,19,7,2024-05-25
203,30,5,2023-10-07
1900,27,6,2024-07-17
3501,10,7,2024-02-29
544,14,0,2023-08-18
1104,20,1,2024-03-01
1792,25,3,2024-05-22
1707,28,0,2023-10-29
4771,16,1,2023-09-30
1313,20,9,2024-07-05
1207,22,2,2024-06-09
856,17,2,2024-01-09
4584,25,5,2024-03-22
310,5,3,2024-02-26
727,11,3,2024-03-31
2493,21,0,2023-08-06
1858,8,0,2024-05-15
742,13,7,2023-11-26
3055,3,3,2024-01-31
2084,18,0,2024-07-23
3546,26,2,2024-02-24
3823,30,0,2023-08-05
2390,26,2,2024-01-01
3858,23,0,2023-09-28
1448,24,0,2023-10-09
4689,12,3,2024-06-20
675,30,4,2024-06-19
2194,24,9,2023-12-09
4996,4,2,2023-10-25
3621,1,1,2023-10-11
1324,29,0,2023-08-25
4208,22,0,2023-08-29
4625,18,0,2024-02-22
2349,29,10,2024-02-06
1868,26,6,2024-04-24
2241,22,3,2024-04-21
480,23,4,2023-11-21
4608,7,5,2023-11-11
3685,10,0,2024-01-25
1053,19,7,2023-10-27
1028,18,2,2024-07-28
1978,7,6,2023-08-21
235,26,0,2023-08-31
2850,30,5,2024-02-24
4712,24,4,2024-01-31
3150,23,7,2024-06-07
955,18,8,2024-07-28
3405,13,2,2023-10-14
1009,20,5,2024-05-09
3404,14,2,2024-05-03
639,1,0,2023-12-01
2568,24,2,2024-01-15
1971,9,0,2024-04-10
263,5,6,2023-08-26
1049,5,5,2024-02-11
1804,9,4,2023-11-18
4459,2,0,2024-03-19
1711,24,2,2024-07-07
3469,18,0,2023-09-09
3449,16,1,2024-01-17
133,4,2,2023-12-21
3706,20,0,2024-01-23
1227,21,1,2024-03-13
3307,4,0,2023-08-13
221,20,0,2023-12-13
2010,25,8,2024-06-16
514,15,1,2023-11-07
3240,30,1,2023-12-06
2517,5,8,2023-10-14
3088,27,0,2023-12-18
4503,13,0,2024-07-23
1051,13,0,2024-04-12
4650,19,6,2023-11-01
2923,24,8,2024-05-17
3125,29,4,2024-04-09
2744,12,4,2024-05-25
1294,21,0,2024-05-20
3594,13,7,2024-05-14
2153,26,0,2023-11-19
4980,2,0,2024-06-20
4486,11,0,2023-09-25
1466,24,6,2023-10-30
2813,3,5,2023-12-19
1707,27,9,2023-10-06
2221,25,1,2024-02-29
2096,29,3,2024-04-09
3942,5,0,2024-03-02
4391,8,4,2023-12-19
2464,16,5,2024-02-08
1913,3,0,2024-05-24
2959,9,1,2024-02-27
686,12,5,2024-03-01
2396,19,7,2024-06-27
1220,12,0,2024-03-18
2136,23,6,2023-11-26
3752,17,3,2024-07-01
4831,27,1,2024-05-08
521,5,8,2024-04-05
67,10,0,2024-01-14
2640,10,0,2023-11-26
4060,21,2,2024-05-08
777,17,0,2023-08-09
4329,26,1,2023-12-16
423,2,0,2024-01-01
4391,16,10,2024-04-21
703,10,0,2024-06-03
